"","lizard_id","trt","sex","current_enclosure","egg_id","clutch","egg_enclosure","egg_date","hatch_date","death_date","liz_status","mortality","notes","maze","group","day","batch","choice","errors","arm_chosen","obs","temp","cort","first_non_na"
"733",3065,"A_23",NA,"E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"Q",1,17,1,0,"SE","","Cold","Control",1
"734",3031,"A_23",NA,"E720_23","EG3031","CL831_24","E033_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",4,"Q",1,17,1,0,"S","","Cold","Control",1
"735",2995,"B_23",NA,"E1102_23","EG2995","CL822_24","E051_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"Dented",3,"R",1,18,1,0,"SW","","Cold","CORT",1
"736",3193,"A_28",NA,"E747_23","EG3193","CL873_24","E038_F120","15/12/2023","17/1/2024",NA,"ALIVE",0,"",4,"R",1,18,1,0,"S","","Hot","Control",1
"737",2982,"A_28",NA,"E078_23","EG2982","CL820_24","E050_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"S",1,19,1,0,"SW","","Hot","Control",1
"738",3158,"B_23",NA,"E3001_23","EG3158","CL865_24","E018_M","13/12/2023","28/1/2024",NA,"ALIVE",0,"",2,"A",1,20,1,0,"NW","","Cold","CORT",1
"739",3082,"A_28",NA,"E197_23","EG3082","CL847_24","E001_F120","8/12/2023","10/1/2024",NA,"ALIVE",0,"",1,"C",1,18,1,0,"SE","","Hot","Control",1
"740",2931,"B_28",NA,"E178_23","EG2931","CL808_24","E013_M","29/11/2023","1/1/2024",NA,"ALIVE",0,"",3,"D",1,17,1,0,"SW","","Hot","CORT",1
"741",2960,"B_23",NA,"E387_23","EG2960","CL815_24","E017_M, E007_M","1/12/2023","22/1/2024",NA,"ALIVE",0,"Might be two clutches.",3,"E",1,16,1,0,"SW","","Cold","CORT",1
"742",3188,"B_28",NA,"E311_23","EG3188","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",1,"I",1,12,1,0,"SE","","Hot","CORT",1
"743",2953,"B_23",NA,"E157_23","EG2953","CL813_24","E036_F120","1/12/2023","17/1/2024",NA,"ALIVE",0,"",2,"L",1,9,1,0,"NW","","Cold","CORT",1
"744",3155,"B_23",NA,"E368_23","EG3155","CL865_24","E018_M","13/12/2023","12/1/2024",NA,"ALIVE",0,"",1,"M",1,8,1,0,"SE","","Cold","CORT",1
"745",3024,"A_28",NA,"E540_23","EG3024","CL830_24","E015_M","4/12/2023","1/1/2024",NA,"ALIVE",0,"",1,"N",1,7,1,0,"SE","","Hot","Control",1
"746",3023,"B_28",NA,"E0274_23","EG3023","CL830_24","E015_M","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"P",1,5,1,0,"SE","","Hot","CORT",1
"747",2993,"B_28",NA,"E569_23","EG2993","CL822_24","E051_F120","4/12/2023","5/1/2024",NA,"ALIVE",0,"",2,"P",1,5,1,0,"NW","","Hot","CORT",1
"748",3065,"A_23",NA,"E055_23","EG3065","CL842_24","E010_F120","6/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"Q",1,4,1,0,"SE","","Cold","Control",1
"749",3090,"A_28",NA,"E195_23","EG3090","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",3,"Q",1,4,1,0,"SW","","Hot","Control",1
"750",3033,"A_28",NA,"E095_23","EG3033","CL831_24","E033_F120","4/12/2023","3/1/2024",NA,"ALIVE",0,"",1,"S",1,2,1,0,"SE","","Hot","Control",1
"751",3039,"B_23",NA,"E617_23","EG3039","CL833_24","E008_F120","4/12/2023","22/1/2024",NA,"ALIVE",0,"",1,"B",1,19,1,0,"SE","","Cold","CORT",1
"752",3029,"A_28",NA,"E773_23","EG3029","CL831_24","E033_F120","4/12/2023","1/1/2024",NA,"ALIVE",0,"",2,"B",1,19,1,0,"NW","","Hot","Control",1
"753",3042,"A_23",NA,"E1101_23","EG3042","CL834_24","E027_F120","6/12/2023","24/1/2024",NA,"ALIVE",0,"",4,"B",1,19,1,0,"S","","Cold","Control",1
"754",2997,"A_28",NA,"E510_23","EG2997","CL822_24","E051_F120","4/12/2023","8/1/2024",NA,"ALIVE",0,"Dented",4,"D",1,17,1,0,"S","","Hot","Control",1
"755",3086,"A_28",NA,"E234_23","EG3086","CL848_24","E011_M/E024_M","8/12/2023","8/1/2024",NA,"ALIVE",0,"",2,"F",1,15,1,0,"NW","","Hot","Control",1
"756",3009,"A_23",NA,"E1024_23","EG3009","CL825_24","E011_M/E024_M","4/12/2023","19/1/2024",NA,"ALIVE",0,"",3,"G",1,14,1,0,"SW","","Cold","Control",1
"757",3191,"B_28",NA,"E694_23","EG3191","CL872_24","E008_F120","15/12/2023","15/1/2024",NA,"ALIVE",0,"",2,"H",1,13,1,0,"NW","","Hot","CORT",1
"758",3109,"A_28",NA,"E464_23","EG3109","CL852_24","E042_F120","11/12/2023","12/1/2024",NA,"ALIVE",0,"",4,"I",1,12,1,0,"S","","Hot","Control",1
"759",3078,"A_23",NA,"E201_23","EG3078","CL846_24","E050_F120","8/12/2023","24/1/2024",NA,"ALIVE",0,"",1,"K",1,10,1,0,"SE","","Cold","Control",1
"760",2950,"B_28",NA,"E269_23","EG2950","CL813_24","E036_F120","1/12/2023","1/1/2024",NA,"ALIVE",0,"",4,"P",1,5,1,0,"S","","Hot","CORT",1
"761",2981,"B_23",NA,"E837_23","EG2981","CL820_24","E050_F120","4/12/2023","24/1/2024",NA,"ALIVE",0,"",2,"R",1,3,1,0,"NW","","Cold","CORT",1
"762",3081,"B_28",NA,"E555_23","EG3081","CL846_24","E050_F120","8/12/2023","8/1/2024",NA,"ALIVE",0,"",4,"S",1,2,1,0,"S","","Hot","CORT",1
"763",2924,"B_23",NA,"E703_23","EG2924","CL807_24","E011_M/E024_M","29/11/2023","17/1/2024",NA,"ALIVE",0,"",1,"T",1,1,1,0,"SE","","Cold","CORT",1
